Ensembl Gene ID	Ensembl Transcript ID	3' UTR Start	3' UTR End
FBgn0039536	FBtr0330110		
FBgn0039536	FBtr0330110	27676896	27677099
FBgn0033149	FBtr0089045		
FBgn0033149	FBtr0089045	7178210	7178290
FBgn0030654	FBtr0074072		
FBgn0030654	FBtr0074072	15570380	15570948
FBgn0030654	FBtr0340349		
FBgn0030654	FBtr0340349	15570661	15570948
FBgn0020445	FBtr0339549		
FBgn0020445	FBtr0339549	3334875	3335656
FBgn0020445	FBtr0339548		
FBgn0020445	FBtr0339548	3334875	3335656
FBgn0020445	FBtr0089979		
FBgn0020445	FBtr0089979	3334875	3335656
FBgn0038860	FBtr0113258		
FBgn0038860	FBtr0113258	21132499	21132720
FBgn0038860	FBtr0084015	21132499	21132720
FBgn0086356	FBtr0087641		
FBgn0086356	FBtr0087641	13856150	13856420
FBgn0028858	FBtr0343725	15980121	15980508
FBgn0028858	FBtr0305563	15980121	15980162
FBgn0028858	FBtr0305563	15980833	15981455
FBgn0028858	FBtr0080800	15980121	15980177
FBgn0260944	FBtr0082275		
FBgn0260944	FBtr0082275	10786249	10786465
FBgn0260944	FBtr0082277		
FBgn0260944	FBtr0082277	10785521	10786465
FBgn0038244	FBtr0082979		
FBgn0038244	FBtr0082979	14570472	14570732
FBgn0038244	FBtr0082978		
FBgn0038244	FBtr0082978	14570472	14570732
FBgn0052082	FBtr0113422		
FBgn0052082	FBtr0113422	11163424	11163984
FBgn0052082	FBtr0076216		
FBgn0052082	FBtr0076216	11162850	11163984
FBgn0052082	FBtr0344833		
FBgn0052082	FBtr0344833	11163643	11163984
FBgn0052082	FBtr0334096		
FBgn0052082	FBtr0334096	11163424	11163488
FBgn0052082	FBtr0334096	11163555	11163984
FBgn0039732	FBtr0085607		
FBgn0039732	FBtr0085607	29996961	29997026
FBgn0032965	FBtr0085950	21896666	21896869
FBgn0034478	FBtr0086339		
FBgn0034478	FBtr0086339	19951852	19951950
FBgn0004240	FBtr0086620	18866130	18866260
FBgn0027549	FBtr0333949		
FBgn0027549	FBtr0333949	8112796	8113320
FBgn0027549	FBtr0334615		
FBgn0027549	FBtr0334615	8113173	8113406
FBgn0027549	FBtr0076684		
FBgn0027549	FBtr0076684	8113173	8113320
FBgn0262351	FBtr0304635		
FBgn0262351	FBtr0304635	18926087	18926108
FBgn0262351	FBtr0304634	18926087	18926108
FBgn0262351	FBtr0304634		
FBgn0031715	FBtr0079127		
FBgn0031715	FBtr0079127	5535861	5535932
FBgn0085239	FBtr0112403		
FBgn0085239	FBtr0112403	23351970	23352144
FBgn0031299	FBtr0332571		
FBgn0031299	FBtr0332571	1083248	1084018
FBgn0031299	FBtr0332570		
FBgn0031299	FBtr0332570	1083091	1084018
FBgn0040353	FBtr0070566	2875428	2875530
FBgn0035083	FBtr0100389		
FBgn0035083	FBtr0100389	24940625	24940885
FBgn0035083	FBtr0072411	24940625	24940885
FBgn0035083	FBtr0072411		
FBgn0037014	FBtr0078243		
FBgn0037014	FBtr0078243	20640796	20640910
FBgn0031397	FBtr0331649		
FBgn0031397	FBtr0331649	2209946	2210248
FBgn0031397	FBtr0077845		
FBgn0031397	FBtr0077845	2209574	2210248
FBgn0259163	FBtr0299607		
FBgn0259163	FBtr0299607	9734012	9734745
FBgn0259163	FBtr0331539		
FBgn0259163	FBtr0331539	9734012	9734745
FBgn0259163	FBtr0299606		
FBgn0259163	FBtr0299606	9734012	9734745
FBgn0259163	FBtr0331538		
FBgn0259163	FBtr0331538	9734012	9734745
FBgn0259163	FBtr0301858		
FBgn0259163	FBtr0301858	9734012	9735283
FBgn0259163	FBtr0331541		
FBgn0259163	FBtr0331541	9734012	9735283
FBgn0259163	FBtr0331540		
FBgn0259163	FBtr0331540	9734012	9734745
FBgn0259163	FBtr0331537		
FBgn0259163	FBtr0331537	9734012	9734745
FBgn0085311	FBtr0112478		
FBgn0085311	FBtr0112478	18695620	18695782
FBgn0085311	FBtr0347115		
FBgn0085311	FBtr0347115	18695620	18695995
FBgn0037677	FBtr0082058		
FBgn0037677	FBtr0082058	9329223	9329275
FBgn0033973	FBtr0087449	14857303	14857502
FBgn0039863	FBtr0085824		
FBgn0039863	FBtr0085824	31677454	31677971
FBgn0039863	FBtr0085823		
FBgn0039863	FBtr0085823	31675701	31676167
FBgn0039863	FBtr0085823	31676301	31677167
FBgn0039863	FBtr0085823	31677235	31677971
FBgn0036801	FBtr0331420		
FBgn0036801	FBtr0331420	18666255	18667177
FBgn0036801	FBtr0331421		
FBgn0036801	FBtr0331421	18666255	18667177
FBgn0036801	FBtr0075049		
FBgn0036801	FBtr0075049	18666255	18667177
FBgn0036801	FBtr0331422		
FBgn0036801	FBtr0331422	18666255	18667177
FBgn0053971	FBtr0100014		
FBgn0042178	FBtr0331558		
FBgn0042178	FBtr0331558	16600168	16600459
FBgn0042178	FBtr0075312		
FBgn0042178	FBtr0075312	16600168	16600459
FBgn0042178	FBtr0345368		
FBgn0042178	FBtr0345368	16600168	16600459
FBgn0051952	FBtr0077591	3417411	3417869
FBgn0051952	FBtr0343237	3417411	3418068
FBgn0037566	FBtr0081832		
FBgn0037566	FBtr0081832	8302688	8302770
FBgn0028372	FBtr0086473		
FBgn0028372	FBtr0086473	19672810	19673477
FBgn0028372	FBtr0330247		
FBgn0028372	FBtr0330247	19672810	19673477
FBgn0028372	FBtr0086474		
FBgn0028372	FBtr0086474	19672810	19673175
FBgn0040153	FBtr0073927		
FBgn0040153	FBtr0073927	14205909	14206316
FBgn0040153	FBtr0333428		
FBgn0040153	FBtr0333428	14203961	14205285
FBgn0040153	FBtr0333429		
FBgn0040153	FBtr0333429	14203961	14206316
FBgn0039106	FBtr0114504		
FBgn0039106	FBtr0114504	23711260	23711338
FBgn0027873	FBtr0085357		
FBgn0027873	FBtr0085357	29036993	29037062
FBgn0030990	FBtr0074697		
FBgn0030990	FBtr0074697	19176997	19177281
FBgn0030990	FBtr0343313		
FBgn0030990	FBtr0343313	19176109	19177281
FBgn0051093	FBtr0084917		
FBgn0051093	FBtr0084917	25789819	25789949
FBgn0030437	FBtr0073753		
FBgn0030437	FBtr0073753	12950436	12951303
FBgn0030437	FBtr0343652		
FBgn0030437	FBtr0343652	12951114	12951303
FBgn0024361	FBtr0070211		
FBgn0024361	FBtr0070211	1348015	1348143
FBgn0024361	FBtr0303284	1348015	1348143
FBgn0024361	FBtr0303284		
FBgn0037288	FBtr0305965		
FBgn0037288	FBtr0305965	4953506	4953607
FBgn0037288	FBtr0078848		
FBgn0037288	FBtr0078848	4953506	4953607
FBgn0029819	FBtr0070828		
FBgn0029819	FBtr0070828	5877000	5877429
FBgn0029819	FBtr0343537		
FBgn0029819	FBtr0343537	5877000	5877429
FBgn0033861	FBtr0087652	13608673	13608747
FBgn0053158	FBtr0075390		
FBgn0053158	FBtr0075390	16491699	16491718
FBgn0053158	FBtr0075390	16496444	16496560
FBgn0000152	FBtr0074372		
FBgn0000152	FBtr0074372	16680089	16680267
FBgn0032161	FBtr0331631		
FBgn0032161	FBtr0331631	9921322	9921459
FBgn0032161	FBtr0079878		
FBgn0032161	FBtr0079878	9921322	9921459
FBgn0052667	FBtr0073474		
FBgn0052667	FBtr0073474	11139762	11139843
FBgn0000359	FBtr0071203		
FBgn0000359	FBtr0071203	8480301	8480523
FBgn0250835	FBtr0335172		
FBgn0250835	FBtr0335172	2592699	2592773
FBgn0250835	FBtr0335171	2592699	2592773
FBgn0250835	FBtr0335171		
FBgn0262836	FBtr0306077	10352028	10352065
FBgn0262836	FBtr0306077	10351793	10351941
FBgn0262836	FBtr0306077	10351533	10351736
FBgn0032404	FBtr0113037		
FBgn0032404	FBtr0113037	12057329	12058251
FBgn0032404	FBtr0080296		
FBgn0032404	FBtr0080296	12057329	12057416
FBgn0032404	FBtr0346426		
FBgn0032404	FBtr0346426	12057329	12057416
FBgn0004870	FBtr0333270		
FBgn0004870	FBtr0333270	1036369	1038321
FBgn0004870	FBtr0333268		
FBgn0004870	FBtr0333268	1036369	1038321
FBgn0004870	FBtr0333269		
FBgn0004870	FBtr0333269	1036369	1038321
FBgn0004870	FBtr0072642		
FBgn0004870	FBtr0072642	1036369	1038321
FBgn0025185	FBtr0088980		
FBgn0025185	FBtr0088980	7510622	7510791
FBgn0036157	FBtr0076173		
FBgn0036157	FBtr0076173	11426363	11426395
FBgn0032398	FBtr0080308		
FBgn0032398	FBtr0080308	12038631	12038826
FBgn0259483	FBtr0086141		
FBgn0259483	FBtr0086141	6695114	6695593
FBgn0259483	FBtr0307075		
FBgn0259483	FBtr0307075	6695114	6695593
FBgn0261838	FBtr0303402		
FBgn0261838	FBtr0303402	21361831	21362131
FBgn0026196	FBtr0079369		
FBgn0026196	FBtr0079369	6916753	6916897
FBgn0030477	FBtr0073768		
FBgn0030477	FBtr0073768	13370334	13370472
FBgn0040754	FBtr0087739		
FBgn0040754	FBtr0087739	13220904	13221015
FBgn0010531	FBtr0300944		
FBgn0010531	FBtr0300944	10121573	10121617
FBgn0010531	FBtr0333068		
FBgn0010531	FBtr0333068	10121486	10121617
FBgn0039131	FBtr0308071		
FBgn0039131	FBtr0308071	23943628	23943688
FBgn0039131	FBtr0084513		
FBgn0039131	FBtr0084513	23943628	23943688
FBgn0039131	FBtr0084514		
FBgn0039131	FBtr0084514	23943628	23943688
FBgn0052687	FBtr0071458		
FBgn0052687	FBtr0071458	10482028	10482859
FBgn0052687	FBtr0336901		
FBgn0052687	FBtr0336901	10482028	10482859
FBgn0041092	FBtr0303871		
FBgn0041092	FBtr0303871	9245809	9247186
FBgn0041092	FBtr0303873		
FBgn0041092	FBtr0303873	9245809	9250211
FBgn0041092	FBtr0333405		
FBgn0041092	FBtr0333405	9245809	9247186
FBgn0041092	FBtr0303872		
FBgn0041092	FBtr0303872	9245809	9247186
FBgn0041092	FBtr0303870		
FBgn0041092	FBtr0303870	9245809	9247186
FBgn0041092	FBtr0304974		
FBgn0041092	FBtr0304974	9245809	9250211
FBgn0004171	FBtr0085278	28293713	28293863
FBgn0039053	FBtr0084353		
FBgn0039053	FBtr0084353	23100940	23100983
FBgn0037037	FBtr0078284	20960158	20960170
FBgn0037037	FBtr0346528	20960158	20960660
FBgn0035813	FBtr0306682	7727804	7727904
FBgn0033372	FBtr0300369		
FBgn0033372	FBtr0300369	9084598	9084743
FBgn0033372	FBtr0339285		
FBgn0033372	FBtr0339285	9084598	9084743
FBgn0033372	FBtr0310148		
FBgn0033372	FBtr0310148	9084598	9084743
FBgn0033372	FBtr0310147		
FBgn0033372	FBtr0310147	9084598	9084743
FBgn0003527	FBtr0087825		
FBgn0003527	FBtr0087825	12571761	12571883
FBgn0029915	FBtr0071040	6851909	6852045
FBgn0029915	FBtr0343322	6851909	6852045
FBgn0029915	FBtr0345899		
FBgn0029915	FBtr0345899	6851909	6852045
FBgn0259704	FBtr0299957		
FBgn0259704	FBtr0299957	19160099	19160232
FBgn0037220	FBtr0078985	4230779	4230985
FBgn0261845	FBtr0303410		
FBgn0261845	FBtr0303410	21369716	21369807
FBgn0032131	FBtr0079836		
FBgn0032131	FBtr0079836	9591548	9591783
FBgn0032131	FBtr0303250		
FBgn0032131	FBtr0303250	9591548	9591783
FBgn0266579	FBtr0344747		
FBgn0266579	FBtr0344747	27639886	27640110
FBgn0266579	FBtr0344746		
FBgn0266579	FBtr0344746	27640643	27641434
FBgn0266579	FBtr0344742		
FBgn0266579	FBtr0344742	27640643	27641434
FBgn0266579	FBtr0344752		
FBgn0266579	FBtr0344752	27640643	27641434
FBgn0266579	FBtr0344748		
FBgn0266579	FBtr0344748	27639886	27640110
FBgn0266579	FBtr0344743		
FBgn0266579	FBtr0344743	27641842	27642033
FBgn0266579	FBtr0344743	27640643	27641494
FBgn0266579	FBtr0344751		
FBgn0266579	FBtr0344751	27640643	27641434
FBgn0266579	FBtr0344745		
FBgn0266579	FBtr0344745	27639886	27640110
FBgn0266579	FBtr0344741		
FBgn0266579	FBtr0344741	27640643	27641434
FBgn0266579	FBtr0344744		
FBgn0266579	FBtr0344744	27650854	27651568
FBgn0266579	FBtr0344749		
FBgn0266579	FBtr0344749	27640643	27641434
FBgn0266579	FBtr0344750		
FBgn0266579	FBtr0344750	27640643	27641434
FBgn0033130	FBtr0336872		
FBgn0033130	FBtr0336872	7036547	7036785
FBgn0033130	FBtr0089028		
FBgn0033130	FBtr0089028	7036547	7036949
FBgn0267106	FBtr0346200	29369639	29369777
FBgn0086372	FBtr0334886		
FBgn0086372	FBtr0334886	7198511	7200941
FBgn0086372	FBtr0302184		
FBgn0086372	FBtr0302184	7198511	7200941
FBgn0086372	FBtr0305153		
FBgn0086372	FBtr0305153	7194512	7195358
FBgn0086372	FBtr0334887		
FBgn0086372	FBtr0334887	7198511	7200941
FBgn0086372	FBtr0334888		
FBgn0086372	FBtr0334888	7198511	7200941
FBgn0086372	FBtr0302183		
FBgn0086372	FBtr0302183	7198511	7200941
FBgn0086372	FBtr0081572		
FBgn0086372	FBtr0081572	7198426	7200941
FBgn0086372	FBtr0305155		
FBgn0086372	FBtr0305155	7198511	7200941
FBgn0086372	FBtr0305154		
FBgn0086372	FBtr0305154	7198511	7199283
FBgn0039306	FBtr0084816		
FBgn0039306	FBtr0084816	25267687	25267757
FBgn0028944	FBtr0080784		
FBgn0028944	FBtr0080784	15612494	15612517
FBgn0004174	FBtr0112841		
FBgn0004174	FBtr0112841	7364254	7364361
FBgn0004174	FBtr0081587	7364254	7364361
FBgn0004174	FBtr0081587		
FBgn0031286	FBtr0078038	824329	824432
FBgn0039117	FBtr0084462		
FBgn0039117	FBtr0084462	23768399	23769039
FBgn0039117	FBtr0334895		
FBgn0039117	FBtr0334895	23768910	23769039
FBgn0037298	FBtr0078830	5221632	5221838
FBgn0037298	FBtr0078828		
FBgn0037298	FBtr0078828	5221724	5221838
FBgn0037298	FBtr0078829		
FBgn0037298	FBtr0078829	5221632	5221838
FBgn0052087	FBtr0076117	11733448	11733610
FBgn0011802	FBtr0334100		
FBgn0011802	FBtr0334100	10459081	10459881
FBgn0011802	FBtr0076292		
FBgn0011802	FBtr0076292	10459621	10459881
FBgn0004045	FBtr0071419		
FBgn0004045	FBtr0071419	10055314	10055498
FBgn0004045	FBtr0346261	10055314	10055498
FBgn0004045	FBtr0346261		
FBgn0028692	FBtr0334532		
FBgn0028692	FBtr0334532	29157114	29157255
FBgn0028692	FBtr0330379		
FBgn0028692	FBtr0330379	29157141	29157255
FBgn0028692	FBtr0085385		
FBgn0028692	FBtr0085385	29157114	29157255
FBgn0003015	FBtr0081956		
FBgn0003015	FBtr0081956	8937368	8938395
FBgn0003015	FBtr0081954		
FBgn0003015	FBtr0081954	8937368	8938395
FBgn0032372	FBtr0080254		
FBgn0032372	FBtr0080254	11696073	11696107
FBgn0261057	FBtr0301937		
FBgn0261057	FBtr0301937	18292714	18292800
FBgn0261057	FBtr0345686		
FBgn0261057	FBtr0345686	18292714	18292833
FBgn0036439	FBtr0075711	14696551	14696653
FBgn0033995	FBtr0087404		
FBgn0033995	FBtr0087404	15199065	15199306
FBgn0027094	FBtr0079722		
FBgn0027094	FBtr0079722	8378262	8378418
FBgn0027094	FBtr0079721	8378262	8378418
FBgn0027094	FBtr0079721		
FBgn0031606	FBtr0077455		
FBgn0031606	FBtr0077455	4449295	4449515
FBgn0037199	FBtr0347060		
FBgn0037199	FBtr0347060	22867175	22867539
FBgn0037199	FBtr0078577		
FBgn0037199	FBtr0078577	22867488	22867539
FBgn0030844	FBtr0112998		
FBgn0030844	FBtr0112998	17566760	17566849
FBgn0030844	FBtr0329827		
FBgn0030844	FBtr0329827	17566552	17566849
FBgn0030844	FBtr0100574		
FBgn0030844	FBtr0074491		
FBgn0038301	FBtr0083139		
FBgn0038301	FBtr0083139	15211277	15211545
FBgn0040827	FBtr0340709	9097221	9097374
FBgn0040827	FBtr0076530	9097221	9097494
FBgn0037576	FBtr0081836		
FBgn0259245	FBtr0299901		
FBgn0259245	FBtr0299901	21422115	21424587
FBgn0259245	FBtr0299899		
FBgn0259245	FBtr0299899	21440775	21441428
FBgn0259245	FBtr0343091		
FBgn0259245	FBtr0343091	21422115	21424587
FBgn0259245	FBtr0299898		
FBgn0259245	FBtr0299898	21422115	21424587
FBgn0259245	FBtr0299900		
FBgn0259245	FBtr0299900	21440775	21441428
FBgn0039077	FBtr0299867		
FBgn0039077	FBtr0299867	23402608	23403270
FBgn0001247	FBtr0273273		
FBgn0001247	FBtr0273273	20371672	20371791
FBgn0020385	FBtr0082265		
FBgn0020385	FBtr0082265	10703149	10703316
FBgn0020385	FBtr0305662		
FBgn0020385	FBtr0305662	10703149	10703316
FBgn0020385	FBtr0082266		
FBgn0020385	FBtr0082266	10703149	10703316
FBgn0020385	FBtr0100144		
FBgn0020385	FBtr0100144	10703149	10703316
FBgn0020385	FBtr0082264		
FBgn0020385	FBtr0082264	10703149	10703316
FBgn0032022	FBtr0079603		
FBgn0032022	FBtr0079603	8332694	8332911
FBgn0032022	FBtr0079602		
FBgn0032022	FBtr0079602	8332694	8332911
FBgn0037613	FBtr0337074		
FBgn0037613	FBtr0337074	8712906	8715436
FBgn0037613	FBtr0081949		
FBgn0037613	FBtr0081949	8715200	8715436
FBgn0037613	FBtr0305339	8715200	8715436
FBgn0037613	FBtr0305339		
FBgn0037421	FBtr0078604		
FBgn0037421	FBtr0078604	6289477	6289824
FBgn0023536	FBtr0070079		
FBgn0023536	FBtr0070079	490572	490725
FBgn0004606	FBtr0331180		
FBgn0004606	FBtr0331180	30786660	30789202
FBgn0004606	FBtr0085701		
FBgn0004606	FBtr0085701	30786204	30789202
FBgn0004606	FBtr0085702		
FBgn0004606	FBtr0085702	30786204	30787177
FBgn0027550	FBtr0080114		
FBgn0027550	FBtr0080114	10764809	10764971
FBgn0005198	FBtr0332690		
FBgn0005198	FBtr0332690	20138888	20139010
FBgn0005198	FBtr0074819		
FBgn0005198	FBtr0074819	20138888	20139010
FBgn0036848	FBtr0075033		
FBgn0036848	FBtr0075033	19096399	19096651
FBgn0053830	FBtr0091834	21480104	21480164
FBgn0037356	FBtr0078709	5638583	5638657
FBgn0037016	FBtr0078245		
FBgn0037016	FBtr0078245	20743659	20744508
FBgn0036501	FBtr0075548		
FBgn0036501	FBtr0075548	15503419	15503769
FBgn0032129	FBtr0304056		
FBgn0032129	FBtr0304056	9549014	9549578
FBgn0032129	FBtr0079861		
FBgn0032129	FBtr0079861	9548258	9549578
FBgn0032129	FBtr0113030		
FBgn0032129	FBtr0113030	9548258	9549578
FBgn0032129	FBtr0304057		
FBgn0032129	FBtr0304057	9548258	9549578
FBgn0032129	FBtr0079860		
FBgn0032129	FBtr0079860	9547720	9549578
FBgn0036254	FBtr0076024		
FBgn0036254	FBtr0076024	12133771	12133875
FBgn0085334	FBtr0112501		
FBgn0085334	FBtr0112501	4242785	4242834
FBgn0037829	FBtr0335208		
FBgn0037829	FBtr0335208	10754033	10754139
FBgn0037829	FBtr0335208	10753699	10753821
FBgn0037829	FBtr0335208	10753518	10753645
FBgn0037829	FBtr0335208	10753331	10753453
FBgn0037829	FBtr0082314		
FBgn0037829	FBtr0082314	10753331	10753397
FBgn0037829	FBtr0082313		
FBgn0037829	FBtr0082313	10753331	10753397
FBgn0263051	FBtr0306976	21166046	21166099
FBgn0263051	FBtr0306975		
FBgn0263051	FBtr0306975	21166046	21166099
FBgn0263051	FBtr0346588	21166046	21166099
FBgn0263051	FBtr0346588		
FBgn0030551	FBtr0073926		
FBgn0030551	FBtr0073926	14224647	14224707
FBgn0050109	FBtr0340271		
FBgn0050109	FBtr0340271	17670507	17670748
FBgn0038524	FBtr0083462		
FBgn0038524	FBtr0083462	17608311	17608541
FBgn0038524	FBtr0305308		
FBgn0038524	FBtr0305308	17608311	17608541
FBgn0262595	FBtr0091722		
FBgn0022959	FBtr0305992		
FBgn0022959	FBtr0305992	12121274	12122663
FBgn0022959	FBtr0076027		
FBgn0022959	FBtr0076027	12121680	12122106
FBgn0005654	FBtr0087768		
FBgn0005654	FBtr0087768	13202728	13202855
FBgn0005654	FBtr0087769		
FBgn0005654	FBtr0087769	13202728	13202855
FBgn0033097	FBtr0306802		
FBgn0033097	FBtr0306802	6718196	6718540
FBgn0050290	FBtr0071672		
FBgn0050290	FBtr0071672	21692693	21692764
FBgn0050290	FBtr0342959		
FBgn0050290	FBtr0342959	21692693	21692764
FBgn0036515	FBtr0075565		
FBgn0036515	FBtr0075565	15585300	15585347
FBgn0036515	FBtr0075566		
FBgn0036515	FBtr0075566	15585300	15585347
FBgn0033668	FBtr0088040		
FBgn0033668	FBtr0088040	11966842	11967435
FBgn0033668	FBtr0088039		
FBgn0033668	FBtr0088039	11966202	11966245
FBgn0033668	FBtr0088039	11966732	11967435
FBgn0041607	FBtr0089463	21174877	21174973
FBgn0032891	FBtr0290042		
FBgn0032891	FBtr0290042	20832849	20832857
FBgn0037703	FBtr0345178		
FBgn0037703	FBtr0345178	9520840	9520938
FBgn0037703	FBtr0082063	9520840	9520938
FBgn0037703	FBtr0082063		
FBgn0029649	FBtr0332494	3066615	3066767
FBgn0029649	FBtr0070561	3066615	3066767
FBgn0032733	FBtr0081184		
FBgn0032733	FBtr0081184	18988268	18988293
FBgn0032733	FBtr0340321		
FBgn0032733	FBtr0340321	18988268	18988293
FBgn0003969	FBtr0074142		
FBgn0003969	FBtr0074142	16000228	16000436
FBgn0003969	FBtr0074141		
FBgn0003969	FBtr0074141	16000228	16000436
FBgn0003969	FBtr0074140		
FBgn0003969	FBtr0074140	16000228	16000436
FBgn0003969	FBtr0340415		
FBgn0003969	FBtr0340415	15999951	16000436
FBgn0003969	FBtr0074143		
FBgn0003969	FBtr0074143	16000228	16000436
FBgn0003969	FBtr0340416		
FBgn0003969	FBtr0340416	16000228	16000436
FBgn0030743	FBtr0333302		
FBgn0030743	FBtr0333302	16331281	16331561
FBgn0030743	FBtr0333303	16331281	16331561
FBgn0030743	FBtr0333303		
FBgn0042138	FBtr0076103		
FBgn0042138	FBtr0076103	11629608	11629992
FBgn0042138	FBtr0331545		
FBgn0042138	FBtr0331545	11630524	11630749
FBgn0042138	FBtr0076105		
FBgn0042138	FBtr0076105	11629608	11629992
FBgn0042138	FBtr0076104		
FBgn0042138	FBtr0076104	11629608	11629992
FBgn0042138	FBtr0331544		
FBgn0042138	FBtr0331544	11630254	11630749
FBgn0029994	FBtr0071116		
FBgn0029994	FBtr0071116	8078350	8078634
FBgn0027537	FBtr0073828		
FBgn0027537	FBtr0073828	13825698	13825910
FBgn0053462	FBtr0087284		
FBgn0053462	FBtr0087284	15697915	15698010
FBgn0036520	FBtr0332094		
FBgn0036520	FBtr0332094	15610631	15610698
FBgn0036520	FBtr0075590	15610631	15610698
FBgn0036520	FBtr0075590		
FBgn0030314	FBtr0073512		
FBgn0030314	FBtr0073512	11576040	11576152
FBgn0038118	FBtr0082712		
FBgn0038118	FBtr0082712	13163805	13163876
FBgn0035204	FBtr0345006	1305288	1305683
FBgn0035204	FBtr0072729	1305288	1305683
FBgn0035204	FBtr0331867	1304850	1305683
FBgn0033749	FBtr0087942		
FBgn0033749	FBtr0087942	12511534	12512070
FBgn0033749	FBtr0087943		
FBgn0033749	FBtr0087943	12511534	12512070
FBgn0033749	FBtr0339635		
FBgn0033749	FBtr0339635	12511534	12512070
FBgn0053865	FBtr0091869	21538655	21538720
FBgn0036102	FBtr0076266	10801983	10802101
FBgn0036102	FBtr0339801	10801983	10802350
FBgn0052649	FBtr0073697		
FBgn0052649	FBtr0073697	12898768	12898902
FBgn0037884	FBtr0082364		
FBgn0037884	FBtr0082364	11232429	11233081
FBgn0001185	FBtr0335138		
FBgn0001185	FBtr0335138	16678976	16679691
FBgn0001185	FBtr0080883		
FBgn0001185	FBtr0080883	16678976	16679383
FBgn0040232	FBtr0332204		
FBgn0040232	FBtr0332204	11261026	11261307
FBgn0040232	FBtr0332205		
FBgn0040232	FBtr0332205	11261026	11261307
FBgn0040232	FBtr0332203		
FBgn0040232	FBtr0332203	11261026	11261307
FBgn0040232	FBtr0332202		
FBgn0040232	FBtr0332202	11261026	11261307
FBgn0003060	FBtr0334496	13611583	13611993
FBgn0003060	FBtr0082860	13611866	13611993
FBgn0033190	FBtr0088907	7538184	7538297
FBgn0014000	FBtr0081306		
FBgn0014000	FBtr0081306	19966727	19966946
FBgn0035479	FBtr0073170	3948699	3948800
FBgn0037655	FBtr0300747		
FBgn0037655	FBtr0300747	9010282	9010672
FBgn0037655	FBtr0300748		
FBgn0037655	FBtr0300748	9010282	9010672
FBgn0037655	FBtr0300745		
FBgn0037655	FBtr0300745	9010282	9010672
FBgn0037655	FBtr0300744		
FBgn0037655	FBtr0300744	9010282	9010672
FBgn0037655	FBtr0300743		
FBgn0037655	FBtr0300743	9010282	9010672
FBgn0037655	FBtr0300746		
FBgn0037655	FBtr0300746	9010282	9010672
FBgn0043456	FBtr0343740		
FBgn0043456	FBtr0343740	10007767	10007861
FBgn0043456	FBtr0303902		
FBgn0043456	FBtr0303902	10007767	10008889
FBgn0043456	FBtr0079930		
FBgn0043456	FBtr0079930	10007767	10008889
FBgn0033812	FBtr0087761		
FBgn0033812	FBtr0087761	13228276	13228444
FBgn0038804	FBtr0083950	20562486	20562643
FBgn0037477	FBtr0303197		
FBgn0037477	FBtr0303197	7143729	7143758
FBgn0011225	FBtr0334872		
FBgn0011225	FBtr0334872	24252865	24253317
FBgn0011225	FBtr0301371		
FBgn0011225	FBtr0301371	24252873	24253317
FBgn0011225	FBtr0334871		
FBgn0011225	FBtr0334871	24252865	24253317
FBgn0011225	FBtr0301367		
FBgn0011225	FBtr0301367	24252826	24253317
FBgn0011225	FBtr0301369		
FBgn0011225	FBtr0301369	24254530	24254551
FBgn0011225	FBtr0301368		
FBgn0011225	FBtr0301368	24252865	24253317
FBgn0011225	FBtr0084636		
FBgn0011225	FBtr0084636	24252865	24253317
FBgn0011225	FBtr0301370		
FBgn0011225	FBtr0301370	24253144	24253317
FBgn0011225	FBtr0345266		
FBgn0011225	FBtr0345266	24252873	24253317
FBgn0051036	FBtr0085501		
FBgn0051036	FBtr0085501	29912782	29912892
FBgn0051036	FBtr0345059		
FBgn0051036	FBtr0345059	29912782	29912892
FBgn0014868	FBtr0071344		
FBgn0014868	FBtr0071344	9156929	9157007
FBgn0033196	FBtr0088948		
FBgn0033196	FBtr0088948	7595735	7596539
FBgn0033196	FBtr0088949		
FBgn0033196	FBtr0088949	7595735	7596539
FBgn0033196	FBtr0088950		
FBgn0033196	FBtr0088950	7595735	7596539
FBgn0033196	FBtr0303287		
